customer_id,first_name,last_name,email,gender,date_of_birth,signup_date,region,customer_segment,name
215ad9c1-3fab-4ba9-b356-ace161a034ce,Anthony,Walters,ayalamichael@yahoo.com,Male,1991-08-23,2022-10-20,North,Gold,Anthony Walters
21663d25-087e-4305-99f6-859950d577ae,Rachel,Hughes,ejones@gmail.com,Other,2006-07-28,2024-04-08,North,Silver,Rachel Hughes
218d33a7-3140-49ee-b4d1-38370ea77cc5,Kenneth,Reynolds,stanley82@gmail.com,Female,1998-09-23,2025-01-15,South,Silver,Kenneth Reynolds
2192b0fd-1a67-4e04-93b0-38156b0adb38,Cynthia,Todd,petersoncatherine@yahoo.com,Female,1959-05-24,2023-03-07,West,Silver,Cynthia Todd
21a73635-740f-45a7-93a3-8ffc84938abe,Ann,Vaughn,reedashley@yahoo.com,Male,1961-08-17,2025-06-21,South,Silver,Ann Vaughn
21aa8b73-3945-457c-9102-ecc62b429be8,Gina,Byrd,harrisonmichael@hotmail.com,Other,1999-11-30,2025-06-21,East,Gold,Gina Byrd
21b7811b-e1d9-4adb-b697-c9e0fd1f9799,Kathy,Henderson,davenportamy@yang.net,Female,1991-03-02,2023-12-30,West,Gold,Kathy Henderson
21c18693-0bcc-4aa8-9b43-cd7cdc8428cc,Zachary,Kidd,pamela26@hotmail.com,Other,1977-06-28,2025-05-29,South,Silver,Zachary Kidd
21cbc4e1-e55c-4440-bb54-3ec8d61122f7,Tonya,Dougherty,ibrown@lambert.com,Other,1968-06-09,2024-07-02,South,Platinum,Tonya Dougherty
21ccab27-6b95-4fd9-9255-08de8c09ec84,Noah,Barnes,troybaldwin@gmail.com,Male,1988-06-18,2024-09-06,North,Platinum,Noah Barnes
21ce0926-82d1-4852-808a-195d779b69c0,Michael,Scott,mbrown@black.com,Female,1993-05-18,2024-04-21,West,Gold,Michael Scott
21d06922-4357-4b66-8b2d-2166235c91c0,John,Jenkins,nmedina@mcclain-burke.com,Other,2003-03-08,2024-03-17,East,Gold,John Jenkins
21d26fd8-bc81-47da-8d9e-48a77e79d8cf,Karen,Fischer,bianca91@villanueva-moreno.com,Female,1975-11-13,2023-12-30,East,Gold,Karen Fischer
21ded04f-6aec-4882-b2be-a3426dc401a7,Thomas,Chandler,carlsonjoe@kaiser-chavez.com,Female,1978-12-23,2022-11-03,East,Platinum,Thomas Chandler
21e1d7d6-8de2-47da-904b-cd590c1beb1a,Angela,Mathews,kevinlopez@davidson.com,Other,1983-01-05,2025-06-25,West,Gold,Angela Mathews
21e2dd03-7a4b-46a5-a7f8-0330b5c0f5b9,Joan,Dixon,burtonmelissa@hotmail.com,Female,2004-12-11,2024-01-24,North,Gold,Joan Dixon
21e38b50-ad53-4e69-b715-a2c286db1ddc,Mariah,Figueroa,thomasgray@gmail.com,Other,1988-06-27,2024-04-14,South,Platinum,Mariah Figueroa
21e60c0e-ed1f-4558-b92b-d84580d4bce3,Wendy,Taylor,theresajordan@jackson.com,Other,1973-10-07,2024-07-28,South,Gold,Wendy Taylor
21edcf52-37fa-44c4-88f8-2411f260739b,Christian,Grimes,kevin62@gmail.com,Female,1957-10-15,2024-02-19,West,Gold,Christian Grimes
21f20510-1308-4426-9f1c-8d6d314b0f8e,Mary,Franklin,elizabethrobinson@hotmail.com,Other,2005-03-13,2022-12-07,East,Silver,Mary Franklin
21fa65b0-feac-4173-8fcf-be63e9361dd0,Kelsey,Wise,umoore@yahoo.com,Female,1978-12-31,2023-07-02,South,Silver,Kelsey Wise
2200476a-b013-4400-a4c8-5e48d5aadd08,Christina,Mclaughlin,chentasha@jackson.com,Other,1959-06-07,2023-12-01,West,Gold,Christina Mclaughlin
2201dd00-ec12-44bc-97ce-b0076fa80457,Mark,Fox,shermanerik@lee.biz,Female,1990-06-09,2024-04-04,South,Silver,Mark Fox
2202b128-81ea-4267-8b46-7bdd9343cb1f,Gary,Davis,davidmcbride@yahoo.com,Other,1989-01-17,2023-11-05,East,Gold,Gary Davis
22041045-5fc3-4c6a-b67e-ac47d1b47ca2,Jeffrey,Lee,robert72@casey-harris.com,Female,1963-12-16,2023-12-25,South,Platinum,Jeffrey Lee
2207c01a-9d93-415b-8cc1-b2c16c2ae8e6,Lisa,Price,melanieramos@gmail.com,Female,1959-05-17,2023-02-27,West,Platinum,Lisa Price
2208d6dd-9b78-474a-a7a2-e150dac76cad,Carrie,Obrien,icopeland@yahoo.com,Female,2001-06-29,2024-09-25,West,Platinum,Carrie Obrien
220a9709-938a-493a-a42b-6bfa4bbdfc72,Collin,Jones,wramos@smith-pruitt.com,Other,1993-01-05,2024-06-01,West,Gold,Collin Jones
22178f2f-cd56-405f-95ae-7c331c821c4e,Rebecca,Holmes,snyderrhonda@hotmail.com,Male,1982-09-01,2024-01-06,North,Gold,Rebecca Holmes
221ec9ec-9c2e-43f4-a203-1dbdef874f6f,Daniel,Smith,estradashane@robertson.com,Other,1960-09-24,2024-08-16,South,Silver,Daniel Smith
22344e54-2b30-4ea1-ae3e-bb7de6b8f006,Daniel,White,greese@nguyen.com,Other,1987-10-17,2024-01-16,North,Gold,Daniel White
2236370a-73f6-43c4-b84a-fae1cd62de85,David,Arellano,jonessarah@gmail.com,Male,2003-03-22,2025-06-11,North,Gold,David Arellano
22367cd3-d42f-4325-be10-153e24e68e49,Anthony,Campbell,pnguyen@travis-elliott.com,Other,2003-05-05,2023-08-20,East,Silver,Anthony Campbell
223c1a8f-c704-465d-9039-569cb62f49ad,Angela,James,louisclark@vargas.info,Female,1998-03-29,2025-03-27,South,Silver,Angela James
223eaf65-bae8-47e5-91f0-de0d822d8e75,Amanda,Keller,travisball@gmail.com,Female,1975-02-07,2024-05-20,West,Gold,Amanda Keller
2240cf3f-cb2a-4ec7-80c8-9cd4ed2611a6,Joshua,Miller,shirleyhensley@zimmerman.com,Male,1988-05-16,2023-05-12,West,Gold,Joshua Miller
22413cd5-1302-4b3c-b406-5126b798ca11,Helen,Palmer,thaynes@gmail.com,Other,2000-02-05,2023-05-04,South,Platinum,Helen Palmer
224a9200-eca0-4822-b718-4a2c78122095,Dawn,Cole,bakergreg@jones.net,Female,2006-10-18,2023-02-21,North,Silver,Dawn Cole
224acf84-981a-40a7-82f8-8a34a8b5df8f,Gerald,White,reidkenneth@jones-bautista.com,Male,1965-03-16,2024-05-02,East,Silver,Gerald White
224b23dc-29c1-4f55-9480-84e32586b5e1,Lance,Maynard,dawn56@hotmail.com,Female,1997-10-31,2022-12-29,North,Silver,Lance Maynard
224e135b-c0e0-4fb7-a39c-63add637b0a3,Karen,Clark,petersonricky@caldwell-contreras.biz,Female,1981-03-01,2022-12-10,South,Gold,Karen Clark
225fd550-654f-4a3f-bde1-1bb49f3be260,Zachary,Mayer,anthony37@yahoo.com,Male,2006-08-27,2024-11-09,North,Silver,Zachary Mayer
2263b895-243a-42c6-866b-096528c17109,Erica,Fitzgerald,jeremy23@gmail.com,Female,1995-09-06,2024-11-15,South,Platinum,Erica Fitzgerald
226b8196-562c-466f-94fd-b807e69ff0fe,Rebecca,Larsen,wagnerjessica@gmail.com,Female,1959-07-24,2024-04-17,North,Platinum,Rebecca Larsen
226c39ca-37c1-4090-a394-c9dfc7632634,Connie,Perez,blakewood@gmail.com,Other,2002-01-29,2024-10-19,West,Silver,Connie Perez
22781c2b-89b5-4bbd-b767-66a9fa0f68da,John,Huang,courtney41@brown-flores.biz,Male,1990-02-19,2025-03-31,South,Platinum,John Huang
22786e47-ab9d-4478-ad1f-5f75a6215681,Kristi,Ramirez,townsendmaurice@thompson-yang.com,Male,1957-08-18,2023-08-13,North,Gold,Kristi Ramirez
22786e8f-3409-41be-a9fe-28efd843e915,Donna,Burns,stephen44@yahoo.com,Male,1997-02-01,2022-11-11,South,Gold,Donna Burns
227c6e28-1ae4-45cb-a219-5979a2d1aeea,Shelley,Carlson,jonathan00@sharp.biz,Male,1989-01-16,2024-12-21,West,Silver,Shelley Carlson
227e1c51-b8cb-4889-bc39-d90d2cbb747f,Christopher,Castro,pattonemily@yahoo.com,Female,1995-03-04,2025-07-28,South,Gold,Christopher Castro
228b69f6-6814-4fae-99c5-562fad6bc46b,Brittany,Wright,uguerra@harvey-buchanan.info,Male,1966-03-31,2024-11-13,East,Gold,Brittany Wright
228cd8fe-cfc0-4b8c-b936-2020044aa3e0,Brian,Perez,abigail43@robertson-bonilla.com,Other,1962-10-13,2025-04-12,West,Silver,Brian Perez
2291a171-9ab5-4385-89bf-b41c442496c4,Deborah,Stark,chunter@hotmail.com,Female,2001-01-01,2023-04-19,South,Platinum,Deborah Stark
22969432-d162-4777-b18f-7d91d567d3e0,Nicholas,Diaz,reginaldterry@cooper.com,Female,1963-06-05,2025-04-19,North,Silver,Nicholas Diaz
2299e449-ffd0-4dbe-bf94-774e4660ef67,Carrie,Shea,swhite@raymond-young.com,Other,2007-07-14,2023-04-26,North,Silver,Carrie Shea
229da7e0-d94f-47d7-9d49-2c4d0e2cd3f7,Melissa,Murray,melinda00@yahoo.com,Other,1963-06-08,2023-03-15,South,Gold,Melissa Murray
22b21434-ab56-423c-b3c3-eeaa91dabe74,Jeanette,Pope,charles49@willis.com,Female,1987-03-03,2023-01-08,North,Silver,Jeanette Pope
22b4d662-fc8e-43aa-bff6-010d65ffd8f8,Tammy,Harris,michelle44@holt.com,Female,1995-01-19,2025-03-09,East,Silver,Tammy Harris
22b51c12-00f4-4fb7-827a-0649ae02d5bd,Bradley,Hernandez,tammyrichmond@hotmail.com,Other,1995-01-25,2024-07-07,West,Silver,Bradley Hernandez
22b57948-c341-433a-84bc-d5a32d38204e,David,Sims,anthonyjones@gmail.com,Other,1974-11-30,2025-08-29,West,Gold,David Sims
22b97414-8c9c-4a08-bb7c-8047603f25fa,Elizabeth,George,sarahward@gmail.com,Other,1956-12-14,2024-05-15,North,Gold,Elizabeth George
22bf3231-8cb4-4a8e-9b6d-3e9ec728989d,Mark,Jackson,karen62@mitchell.com,Other,1999-07-12,2025-02-01,North,Gold,Mark Jackson
22c34878-7af5-4d32-863c-1c9a619b6043,Dominic,Martinez,zachary19@yahoo.com,Male,1997-03-02,2023-12-08,South,Platinum,Dominic Martinez
22c4f3ed-0b7e-4b98-9da9-aac2da12c7f8,David,Jensen,pbailey@yahoo.com,Other,1965-09-29,2022-12-06,North,Gold,David Jensen
22ca95a9-ef6f-4410-99f3-00fe9530d1dd,Nicholas,George,katherineevans@love-welch.org,Other,2005-10-23,2025-03-22,North,Silver,Nicholas George
22ce94fe-5a84-4b35-ae14-36dd1533bebe,Ricardo,Villegas,courtney38@gibson.com,Male,1957-08-01,2023-12-10,East,Platinum,Ricardo Villegas
22d08a41-3a32-4772-868d-b9fbe6982be8,Thomas,Smith,nwoodard@yahoo.com,Other,1959-02-12,2024-09-08,East,Platinum,Thomas Smith
22e2da05-b11d-420c-9a43-be61900c2fef,Gabriel,Johnson,cameronrios@carr.com,Female,1991-04-30,2023-09-27,North,Gold,Gabriel Johnson
22e979f1-cf5e-4ab2-acee-eb524e0dc665,Michael,Hill,jaredwalker@gmail.com,Other,1994-10-18,2025-07-26,North,Silver,Michael Hill
22f90dbf-71e5-4675-b214-0254674e4b4e,Nathaniel,Morris,moorescott@roy.info,Female,1980-02-24,2024-01-27,West,Platinum,Nathaniel Morris
23039f71-65b2-4a57-9dc1-2ec61104d780,Justin,Hernandez,wallacethomas@hoffman.net,Other,1971-02-02,2025-02-17,North,Platinum,Justin Hernandez
2304f6a0-9b3a-4e04-b0b0-0c780321ca8f,Kelly,Mills,imyers@harrison.info,Female,1987-07-17,2024-02-04,South,Silver,Kelly Mills
23097a45-040c-4b1e-8bf2-6b77051ab842,Suzanne,Anderson,kenneth74@craig.com,Male,1997-03-10,2024-02-21,East,Gold,Suzanne Anderson
230ff6f4-bef5-4d72-9e9f-696e8f891cf5,Allison,Dominguez,fisherdanielle@perez.com,Male,1967-12-14,2023-09-06,South,Platinum,Allison Dominguez
231f70c4-8e0d-497e-9d6f-629bad166bad,Jeremy,Carlson,vnguyen@morgan-cantrell.com,Other,1960-03-10,2024-03-23,East,Gold,Jeremy Carlson
23226bdd-d241-416f-acc5-3355fba8731e,Madison,Cook,michele00@gomez.info,Female,1994-05-08,2023-11-08,South,Platinum,Madison Cook
2326f1bb-3517-4121-9ff3-caf642433504,Ashley,Fields,melissa13@hotmail.com,Male,1965-07-01,2025-08-07,South,Silver,Ashley Fields
23354412-8dcb-493e-9626-1540786ccd62,Jessica,Lewis,michael92@hotmail.com,Female,1967-03-23,2024-05-05,West,Gold,Jessica Lewis
2336d0a1-c6cc-4e7c-90cf-3c2576adace3,Emily,Andrews,thompsonjudith@golden.com,Other,1996-01-21,2025-04-21,North,Silver,Emily Andrews
235c9dff-13b0-4c29-942b-c52081e39b9b,Steven,Martinez,powersdeborah@garcia.org,Male,1960-09-19,2024-07-16,East,Platinum,Steven Martinez
235f0d39-fa6b-4fe0-9c5f-611c02e7a299,Mary,Hale,charlesweber@gmail.com,Male,2006-11-15,2023-09-30,West,Silver,Mary Hale
2368b7ca-179a-45dc-856b-57c1fa632234,Michael,Christensen,richardsonemily@hotmail.com,Other,1973-12-21,2024-07-14,East,Gold,Michael Christensen
2372d4bf-e4f3-4f46-b89a-555753a8b947,Ryan,Hunter,loweashley@gmail.com,Female,1989-08-29,2023-06-14,North,Silver,Ryan Hunter
237804f3-0256-4621-9f43-e214b7a35eac,Jessica,Moore,tammy31@gmail.com,Female,1997-07-01,2023-12-19,North,Silver,Jessica Moore
237db905-3cbf-4e54-910f-17ad3ce8a1bf,April,Ramirez,daniel24@yahoo.com,Male,2005-06-13,2022-10-12,North,Platinum,April Ramirez
23839858-8f28-44d2-ac0f-3f6589d9cf8e,Frances,Mitchell,znguyen@hotmail.com,Other,1965-06-21,2025-02-04,East,Platinum,Frances Mitchell
23846c90-2032-4513-8b6d-4691874f3a88,Patrick,Miller,james77@gmail.com,Other,1969-06-07,2023-07-11,North,Silver,Patrick Miller
23849ce2-fb02-4e88-9f30-ce92758191dc,Jennifer,Ortiz,smithrick@watson.com,Female,1976-10-03,2022-09-22,East,Gold,Jennifer Ortiz
2385d7ae-8dd0-4915-bb60-b47cb07c5a56,Eric,Davis,dunnvictoria@baker.com,Male,1965-12-02,2023-07-19,West,Gold,Eric Davis
238f21c9-99f4-466e-8a76-07a57f0fcac5,Robert,Freeman,steven03@wang-lin.info,Other,1972-02-18,2025-07-30,West,Gold,Robert Freeman
2390b7d2-6e5e-448c-9d2a-b4354b488636,Hannah,Webster,brittanyvargas@jennings-allen.com,Male,1957-07-04,2023-07-30,North,Platinum,Hannah Webster
2392d35b-c490-4fb9-83a5-13e53a6760f2,Kathleen,Hunter,navarrokathryn@yahoo.com,Male,1961-05-04,2024-01-11,East,Platinum,Kathleen Hunter
23a11b5a-1e3a-4166-b4ba-148b33a2b439,Justin,Rhodes,simpsonjuan@mcdonald-fuentes.com,Other,1969-08-10,2023-07-31,North,Silver,Justin Rhodes
23a6ecda-424a-41ef-8678-3f124b48ff33,Jeffrey,Gonzalez,michaelguerra@sutton.biz,Male,1974-05-11,2023-03-08,North,Gold,Jeffrey Gonzalez
23b61c32-85b0-4cfa-804c-e07425dbcca0,Tonya,May,austin72@hotmail.com,Male,1968-08-09,2024-08-14,South,Silver,Tonya May
23bc5aee-3e0d-4f1c-9bf7-58c165dcbbd4,Stephen,Higgins,wagnereric@marquez.com,Other,1984-05-05,2023-01-17,West,Silver,Stephen Higgins
23bec83e-5992-4639-b3d1-d06ea8fda983,Brenda,Jackson,martinbryan@hotmail.com,Male,1990-03-03,2023-02-13,West,Silver,Brenda Jackson
23d255fd-2a01-4960-9f86-af57049a6360,Chloe,Lane,xyoung@yahoo.com,Other,2004-11-18,2024-11-05,East,Silver,Chloe Lane
23f3ec20-2c09-497a-bfbc-8864860bef03,Christy,Collier,cwu@yahoo.com,Male,1982-03-28,2024-09-09,North,Gold,Christy Collier
23fb6d0a-05f2-4ba9-883f-9d711c205279,Karen,Miller,nsmith@yahoo.com,Male,1972-10-03,2024-11-14,East,Gold,Karen Miller
23fe84da-5e29-4df7-9155-24776f6ac92b,Kevin,Green,qrobinson@hotmail.com,Female,1966-07-23,2025-08-07,East,Silver,Kevin Green
24066b3c-385a-401d-a5f1-4a03d2abe8e6,Michelle,George,helen48@yahoo.com,Other,1969-12-16,2025-04-07,North,Silver,Michelle George
24084e00-7d2a-4879-b3ef-d9015aa83d84,Richard,Espinoza,origgs@yahoo.com,Other,1995-10-27,2024-08-06,North,Silver,Richard Espinoza
24099573-8fd1-4710-8caf-d87c2e78973d,Andrew,Leblanc,nicholasfoster@johnson.net,Male,2004-12-07,2023-04-08,East,Gold,Andrew Leblanc
2409e912-b25f-4b29-882e-759fe0193753,Alex,Calhoun,amanda47@huynh.org,Male,1961-01-09,2023-09-15,South,Platinum,Alex Calhoun
240a7fd4-e6d0-407d-9435-be3d5fcb6b6b,Albert,Clark,joelwhite@collins.info,Male,1957-04-01,2023-10-15,North,Silver,Albert Clark
2419950c-c515-43a8-b1af-b7259dff1093,Brenda,Salazar,andersonbobby@hotmail.com,Male,1993-08-04,2025-03-17,East,Gold,Brenda Salazar
241e1b15-28cb-4680-a4d9-cd7b015ecfcb,Julie,Giles,rodneyhernandez@ford-cisneros.com,Other,1976-09-24,2024-02-14,South,Platinum,Julie Giles
242289f2-ec99-4e61-81ea-1446fbd05817,Michael,Taylor,nashnatasha@hotmail.com,Male,1959-03-06,2024-03-06,North,Gold,Michael Taylor
2423a154-1166-4ab7-bb89-b6dde19476ed,Danielle,Gonzalez,heathjames@hotmail.com,Male,1973-06-10,2022-12-31,West,Gold,Danielle Gonzalez
2427ecd0-d737-4856-85e9-2a28a8e31ebf,Megan,Lopez,hoopertodd@davis.info,Other,1972-10-15,2023-12-31,North,Platinum,Megan Lopez
242a9769-43ac-4cb3-8d5e-b426f8d2b5df,Richard,Hobbs,ashleyevans@gmail.com,Other,1971-06-02,2023-02-20,South,Gold,Richard Hobbs
242d27f9-b904-4c8c-92ed-6381493c5bea,Darren,Gomez,itaylor@yahoo.com,Other,1989-08-26,2024-11-05,North,Silver,Darren Gomez
242f7d6e-4e3d-4f14-aed7-4c9adf4ce446,Chad,James,seth19@romero-matthews.com,Female,1968-01-10,2022-10-15,South,Silver,Chad James
243312d1-5d1d-4a5d-8631-f8522040aff1,Henry,Martin,donaldreynolds@yahoo.com,Male,1983-08-12,2024-11-24,East,Platinum,Henry Martin
2441fe56-68c5-44d4-9575-50a5963d7632,Tanner,Rodriguez,ronald06@gonzalez.org,Female,1984-07-01,2022-10-20,East,Silver,Tanner Rodriguez
244a01d3-0db6-4720-a1fa-51ccd9fa4218,Michael,Jones,wellscolleen@gmail.com,Female,1994-11-26,2024-09-15,West,Gold,Michael Jones
244edb00-7c72-4dda-9c30-8127cb2aa301,Julia,Harris,medinadonna@shaffer.com,Male,2006-01-19,2024-01-21,South,Silver,Julia Harris
2450d033-eb28-45a2-9491-3365214cceb5,Jeffrey,Mcdaniel,camerongonzalez@bean-knox.com,Male,1960-05-15,2024-03-16,West,Gold,Jeffrey Mcdaniel
245364f3-784a-4acb-bf7f-ccc6c100b4c3,Douglas,Smith,jesse55@salinas.net,Male,1996-12-16,2023-03-26,North,Silver,Douglas Smith
245df736-eb29-46e3-afda-64382fb80ddd,Christopher,Petersen,nsandoval@lopez.com,Male,1983-03-09,2023-06-26,West,Platinum,Christopher Petersen
245ef1d7-b3a7-4b1b-ba26-8d8b5c877146,David,Sanchez,richardsonmatthew@robinson.com,Other,1987-10-11,2022-10-23,North,Platinum,David Sanchez
245fe650-52fa-43fb-a69c-f12a71221204,Colleen,Quinn,pattersonwilliam@gmail.com,Male,2005-03-01,2025-04-03,East,Gold,Colleen Quinn
24617009-996b-42f8-b8d8-1b4f3fef41be,Erica,Richardson,jonglover@williams-wright.info,Male,1995-09-13,2024-05-07,East,Silver,Erica Richardson
2465288e-82a2-4ff6-9568-28d6891d8a73,Jacob,Anthony,boydjessica@oneill.com,Male,1970-07-15,2024-12-31,South,Platinum,Jacob Anthony
24695075-314a-46c5-a383-ee36ed480fa7,Ann,Wilson,garnersara@carroll-white.com,Female,1978-12-27,2023-05-30,West,Silver,Ann Wilson
246b6c0a-366c-4607-8e02-95a8697aabee,Justin,Hernandez,ericbolton@griffith.com,Female,1973-04-11,2024-07-20,South,Gold,Justin Hernandez
246e05cc-f409-43ac-a8d6-a423897a23b9,James,Craig,ysantos@irwin-wolfe.info,Other,1991-10-31,2022-09-19,East,Gold,James Craig
246f8f09-0a68-4842-8477-968ec519e2a6,Megan,Adams,pamdickerson@hotmail.com,Female,1969-07-31,2022-11-14,West,Gold,Megan Adams
24850948-0f49-4476-bea9-713b3c8edbb9,Nicholas,Jones,rjones@wright-martin.com,Other,1964-05-01,2025-03-13,North,Silver,Nicholas Jones
24886dfd-15bb-47ee-84d4-2235d4cd129c,Michael,Martin,evanstony@beasley.net,Male,1999-10-23,2024-01-07,West,Silver,Michael Martin
2488fcaf-9c57-4db6-8e06-14050c7fda78,Brian,Rogers,qbennett@gmail.com,Other,1981-05-15,2023-03-25,East,Gold,Brian Rogers
2489eec5-0c71-4d67-91e7-f72985a6b091,Dana,Knight,james77@gmail.com,Male,1987-07-21,2024-08-21,East,Silver,Dana Knight
2498b510-3559-4c9d-a86a-ce8d1f307d31,Robert,George,penny11@dudley.com,Male,1994-05-15,2022-11-17,West,Silver,Robert George
24a1bb1d-b15a-4b09-bdf7-83405fd2363f,David,Wilson,mbyrd@santiago.biz,Other,1985-10-06,2023-09-29,North,Platinum,David Wilson
24a2ab19-ab33-4134-9e21-b609fecd1535,Christopher,Wright,kristinareyes@hotmail.com,Other,1979-04-01,2025-03-24,West,Silver,Christopher Wright
24a4bea4-ee83-48ec-a0ea-d06f82f3c120,Eric,Spencer,anthonywatts@yahoo.com,Other,1961-12-09,2024-10-01,North,Platinum,Eric Spencer
24a61c4a-afba-4b07-b48d-20cda41b40be,George,Stone,swansonryan@wilson.com,Male,1968-11-13,2024-09-23,East,Gold,George Stone
24a708b8-5a86-4ed5-abd1-82ec33099b1f,Mark,Brooks,harringtonalicia@erickson-davenport.biz,Female,1964-10-31,2025-01-25,West,Gold,Mark Brooks
24af4823-5468-419e-8da7-c167f8a2e21a,Calvin,Stuart,swansonamanda@elliott.biz,Male,2002-02-27,2022-12-29,West,Silver,Calvin Stuart
24ca44ef-68d5-433b-bcd0-702b36edfdd7,Nancy,Carr,sheilaclark@martin.org,Female,1994-04-24,2024-05-22,South,Gold,Nancy Carr
24d2a068-6735-47e6-b8b2-20eca8a04144,Tracy,Guzman,cindygeorge@hotmail.com,Other,1957-08-14,2023-07-15,South,Platinum,Tracy Guzman
24d4fd22-4bde-4924-900b-daf2b4ed416f,Glen,Mitchell,alyssa03@yahoo.com,Other,1982-06-29,2023-07-31,East,Platinum,Glen Mitchell
24e0c740-01a9-4d4b-9330-49d8f5124b86,Blake,Peterson,zkrueger@hotmail.com,Male,1997-02-16,2024-09-05,West,Gold,Blake Peterson
24e20430-c272-49d9-a315-17c8bd9c8776,Misty,Nichols,hayneslori@sparks-stone.com,Other,1973-07-11,2023-06-25,West,Platinum,Misty Nichols
24e8930d-ade1-455f-b83e-7a21878989e1,William,Obrien,carrie73@howard-moon.com,Other,2007-06-13,2024-11-26,West,Platinum,William Obrien
250a80c5-ea9c-4ef2-9ac3-4e5d05fca86c,Evan,Jordan,clarklarry@johnson.com,Other,1959-12-24,2024-07-08,West,Silver,Evan Jordan
250aa671-6cde-4728-aeb9-275c4dd58dcb,Kimberly,Jones,aliciahowe@yahoo.com,Female,1993-07-15,2025-03-16,West,Gold,Kimberly Jones
2511af45-9d0a-47de-b72f-4841ba592612,Jennifer,Ramirez,carrerin@hotmail.com,Female,2000-10-24,2022-12-30,West,Silver,Jennifer Ramirez
25125dff-4115-4e6d-8939-7ffd1f998da8,Stephen,Ward,samanthafischer@gray.biz,Male,1989-03-07,2023-12-14,South,Silver,Stephen Ward
25161b81-c9cf-4fa5-b10b-67630fded462,Jean,Martin,scottsmith@gentry-lamb.com,Female,1958-01-10,2025-08-09,West,Platinum,Jean Martin
2519ac23-6818-455d-a50f-15a3db9871e8,Priscilla,Carroll,carrie35@gmail.com,Other,2001-11-19,2024-04-12,West,Platinum,Priscilla Carroll
251eda06-1aed-4159-8cfa-0429798b67cb,Kristen,Yang,csmith@dickerson.com,Other,1971-01-24,2023-07-16,South,Silver,Kristen Yang
25215f3f-5cf8-4625-8753-f7625bbc63fd,David,Powell,zjacobs@king.biz,Other,1996-09-30,2023-02-19,North,Platinum,David Powell
2525c28f-dcce-4d2f-8434-0f3e460664f8,Cindy,Cooper,saraschwartz@wilson.org,Other,1991-02-24,2023-03-29,South,Gold,Cindy Cooper
2526ce62-4a15-4ef4-8468-935eee0777fb,Elizabeth,Peterson,jared34@hotmail.com,Male,1984-02-14,2023-05-13,West,Platinum,Elizabeth Peterson
25271385-d821-4659-8d6a-84c72a0e55c8,Vanessa,Hughes,ygray@gibson.info,Male,1986-04-03,2023-06-19,North,Silver,Vanessa Hughes
2528305f-0ddf-4771-860f-6b38ad36ab41,Joseph,Spears,heathjustin@gardner-morrison.com,Female,1996-05-23,2024-05-17,East,Silver,Joseph Spears
252aa246-c577-44a7-93ca-6b750e7218e9,Morgan,Johnson,kristin07@hotmail.com,Female,1989-05-26,2023-11-13,South,Platinum,Morgan Johnson
25311070-554d-4202-93c0-c77234da4498,Robert,Acevedo,ocox@erickson.net,Female,1976-05-27,2024-03-21,West,Platinum,Robert Acevedo
2536e77d-8260-431a-affd-8f0c852fa4c0,Alfred,Sanders,stephenlyons@yahoo.com,Male,1998-06-24,2023-07-22,East,Silver,Alfred Sanders
253e7d45-1baf-4857-8be1-b928faef5c6e,Candice,Marquez,tgalvan@arellano.com,Male,1979-10-12,2025-07-31,East,Silver,Candice Marquez
2540f8d1-4246-44a5-85d3-f221e1505a5f,Julia,Salinas,ramirezcody@cole.com,Female,1977-09-13,2024-06-01,North,Platinum,Julia Salinas
2541d90f-7ac8-4fd8-a0e5-2dfd4021cf91,Jamie,Gonzales,nathan77@howard.com,Male,1959-12-28,2024-11-11,East,Gold,Jamie Gonzales
254a7564-93d4-47ed-bce0-a0b831cdd9a9,Elizabeth,Peterson,dillonemily@hotmail.com,Male,1970-11-06,2023-04-29,South,Silver,Elizabeth Peterson
254c6825-0a22-418d-b01e-64dbe5e0cc55,Dawn,Hall,samantha68@barron.com,Male,1958-09-26,2022-09-15,West,Platinum,Dawn Hall
255315d1-7241-4308-8e82-215b2c524af2,Stephen,Bates,larafelicia@hotmail.com,Male,1958-06-11,2024-01-05,South,Platinum,Stephen Bates
25547eb1-8a13-474b-98fc-7e59a0d78e10,Joshua,Flores,jcameron@hotmail.com,Female,1966-11-04,2024-03-25,South,Silver,Joshua Flores
2556895b-3620-44d4-954e-f946558b22fb,Sabrina,Griffin,thomas74@gmail.com,Other,1956-04-16,2025-07-09,East,Gold,Sabrina Griffin
25594916-34b8-4694-a6cb-3ae8fd6dc9fe,Catherine,Pearson,schroederanthony@smith-ray.com,Male,1989-02-02,2024-05-06,North,Silver,Catherine Pearson
2559a13e-e4e7-45b0-9bb1-5ebfdb19cbc2,Kristen,Stephenson,stacey90@gmail.com,Female,2002-03-20,2024-12-05,North,Silver,Kristen Stephenson
2565a7b9-8fc8-4dad-9cb4-b63718c0f55c,Edward,Miller,sarah98@yahoo.com,Other,1988-10-04,2023-06-28,South,Gold,Edward Miller
25759013-f33c-4056-8116-3c3c17ab2bb7,Melissa,Tran,donald41@hotmail.com,Female,1955-11-12,2022-12-27,East,Gold,Melissa Tran
258369e2-b09a-4206-a482-3538df43e665,Timothy,Shepard,marshpaul@gmail.com,Other,2003-04-23,2023-04-01,West,Platinum,Timothy Shepard
